迭代次数,全局最优适应度,平均适应度,最优粒子适应度
101,0.6426730081395866,0.8712546473005855,0.6426730081395866
102,0.6426730081395866,0.8616604761902547,0.6426730081395866
103,0.6426730081395866,0.8678608022148121,0.6426730081395866
104,0.6426730081395866,0.8657227748112661,0.6426730081395866
105,0.6426730081395866,0.8603123295381642,0.6426730081395866
106,0.6426730081395866,0.8606665271832145,0.6426730081395866
107,0.6426730081395866,0.8626499440482679,0.6426730081395866
108,0.6426730081395866,0.8629091128236084,0.6426730081395866
109,0.6426730081395866,0.8636208043406762,0.6426730081395866
110,0.6426730081395866,0.8599947185254527,0.6426730081395866
111,0.6426730081395866,0.8637030268134877,0.6426730081395866
112,0.6426730081395866,0.8608356217598192,0.6426730081395866
113,0.6426730081395866,0.8617313056984611,0.6426730081395866
114,0.6426730081395866,0.8584097676310742,0.6426730081395866
115,0.6426730081395866,0.8651119038969736,0.6426730081395866
116,0.6426730081395866,0.865717227867581,0.6426730081395866
117,0.6426730081395866,0.862664651240999,0.6426730081395866
118,0.6426730081395866,0.874021857928972,0.6426730081395866
119,0.6426730081395866,0.8652576230117697,0.6426730081395866
120,0.6426730081395866,0.8701180286069043,0.6426730081395866
121,0.6426730081395866,0.8653871576923617,0.6426730081395866
122,0.6426730081395866,0.8620328379484574,0.6426730081395866
123,0.6426730081395866,0.8644894730086073,0.6426730081395866
124,0.6426730081395866,0.8664086131887274,0.6426730081395866
125,0.6426730081395866,0.8676381616168178,0.6426730081395866
126,0.6426730081395866,0.8704774545834525,0.6426730081395866
127,0.6426730081395866,0.8657218819443082,0.6426730081395866
128,0.6426730081395866,0.861567938605878,0.6426730081395866
129,0.6426730081395866,0.8533250330543192,0.6426730081395866
130,0.6426730081395866,0.8592440509318134,0.6426730081395866
131,0.6426730081395866,0.8621159193334593,0.6426730081395866
132,0.6426730081395866,0.8671211124827284,0.6426730081395866
133,0.6426730081395866,0.8582223483020559,0.6426730081395866
134,0.6426730081395866,0.8645901196146939,0.6426730081395866
135,0.6426730081395866,0.8624464150071718,0.6426730081395866
136,0.6426730081395866,0.86657220277704,0.6426730081395866
137,0.6426730081395866,0.8681181970596229,0.6426730081395866
138,0.6426730081395866,0.8679526833324642,0.6426730081395866
139,0.6426730081395866,0.8684256308638915,0.6426730081395866
140,0.6426730081395866,0.8701507066291384,0.6426730081395866
141,0.6426730081395866,0.8623104666787336,0.6426730081395866
142,0.6426730081395866,0.8594169474454971,0.6426730081395866
143,0.6426730081395866,0.8585407585012187,0.6426730081395866
144,0.6426730081395866,0.8656537712065517,0.6426730081395866
145,0.6426730081395866,0.8594569963045532,0.6426730081395866
146,0.6426730081395866,0.8675857617517114,0.6426730081395866
147,0.6426730081395866,0.8581659353668443,0.6426730081395866
148,0.6426730081395866,0.8583529187881516,0.6426730081395866
149,0.6426730081395866,0.8599426967274468,0.6426730081395866
150,0.6426730081395866,0.862214976869608,0.6426730081395866
151,0.6426730081395866,0.8676801279897116,0.6426730081395866
152,0.6426730081395866,0.8662433945969482,0.6426730081395866
153,0.6426730081395866,0.8720577669486537,0.6426730081395866
154,0.6426730081395866,0.8653663318876207,0.6426730081395866
155,0.6426730081395866,0.8644227884872506,0.6426730081395866
156,0.6426730081395866,0.8618508919785642,0.6426730081395866
157,0.6426730081395866,0.856301238996527,0.6426730081395866
158,0.6426730081395866,0.8610505509238839,0.6426730081395866
